timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764308209866,3,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-5,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,3,0,0
1764308209869,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-5,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308209872,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-5,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308209874,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-5,text,true,,1579,158,1,1,http://localhost:4000/api/flight,3,0,0
1764308209877,3,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-5,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,3,0,0
1764308209880,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-5,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308209883,3,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-5,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,3,0,0
1764308209886,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-5,text,true,,1579,158,1,1,http://localhost:4000/api/flight,4,0,0
1764308209891,3,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-5,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,3,0,0
1764308210036,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-6,text,true,,1579,158,1,1,http://localhost:4000/api/flight,4,0,1
1764308210040,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-6,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308210042,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-6,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308210045,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-6,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308210047,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-6,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308210050,3,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-6,text,true,,9450,166,1,2,http://localhost:4000/api/flight/1/seats,3,0,0
1764308210053,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-6,text,true,,1579,158,1,3,http://localhost:4000/api/flight,4,0,0
1764308210057,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-6,text,true,,9450,166,1,4,http://localhost:4000/api/flight/1/seats,5,0,0
1764308210053,9,Create Single Booking,500,Internal Server Error,Write Operations - Single Seat Booking 2-5,text,false,,431,277,1,4,http://localhost:4000/api/booking/single,9,0,1
1764308210062,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-6,text,true,,1579,158,1,4,http://localhost:4000/api/flight,4,0,0
1764308210057,11,Create Batch Booking,500,Internal Server Error,Write Operations - Batch Booking 3-3,text,false,,422,288,1,4,http://localhost:4000/api/booking/batch,11,0,1
1764308210062,7,Top Routes Report,200,OK,Analytics Operations - Reports 4-4,text,true,,1474,170,1,4,http://localhost:4000/api/reports/routes/top,7,0,1
1764308210063,7,Create Single Booking,500,Internal Server Error,Write Operations - Single Seat Booking 2-5,text,false,,431,277,1,4,http://localhost:4000/api/booking/single,7,0,0
1764308210067,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-6,text,true,,9450,166,1,4,http://localhost:4000/api/flight/1/seats,4,0,0
1764308210068,5,Create Batch Booking,500,Internal Server Error,Write Operations - Batch Booking 3-3,text,false,,422,288,1,4,http://localhost:4000/api/booking/batch,5,0,0
1764308210069,4,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-4,text,true,,570,187,1,4,http://localhost:4000/api/reports/operations/seat-utilization,4,0,0
1764308210071,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-6,text,true,,1579,158,1,4,http://localhost:4000/api/flight,3,0,0
1764308210070,4,Create Single Booking,500,Internal Server Error,Write Operations - Single Seat Booking 2-5,text,false,,431,277,1,4,http://localhost:4000/api/booking/single,4,0,0
1764308210073,3,Customer Segments Report,200,OK,Analytics Operations - Reports 4-4,text,true,,493,178,1,4,http://localhost:4000/api/reports/customers/segments,3,0,0
1764308210074,3,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-6,text,true,,9450,166,1,4,http://localhost:4000/api/flight/1/seats,3,0,0
1764308210073,4,Create Batch Booking,500,Internal Server Error,Write Operations - Batch Booking 3-3,text,false,,422,288,1,4,http://localhost:4000/api/booking/batch,4,0,0
1764308210077,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-6,text,true,,1579,158,1,3,http://localhost:4000/api/flight,3,0,0
1764308210074,5,Create Single Booking,500,Internal Server Error,Write Operations - Single Seat Booking 2-5,text,false,,431,277,1,3,http://localhost:4000/api/booking/single,5,0,0
1764308210076,4,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-4,text,true,,987,169,1,3,http://localhost:4000/api/reports/occupancy,4,0,0
1764308210080,3,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-6,text,true,,9450,166,1,3,http://localhost:4000/api/flight/1/seats,3,0,0
1764308210081,2,Top Routes Report,200,OK,Analytics Operations - Reports 4-4,text,true,,1474,170,1,3,http://localhost:4000/api/reports/routes/top,2,0,0
1764308210080,4,Create Single Booking,500,Internal Server Error,Write Operations - Single Seat Booking 2-5,text,false,,431,277,1,3,http://localhost:4000/api/booking/single,4,0,0
1764308210083,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-6,text,true,,1579,158,1,2,http://localhost:4000/api/flight,3,0,0
1764308210084,2,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-4,text,true,,570,187,1,2,http://localhost:4000/api/reports/operations/seat-utilization,2,0,0
1764308210086,4,Customer Segments Report,200,OK,Analytics Operations - Reports 4-4,text,true,,493,178,1,2,http://localhost:4000/api/reports/customers/segments,4,0,0
1764308210086,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-6,text,true,,9450,166,1,2,http://localhost:4000/api/flight/1/seats,4,0,0
1764308210090,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-6,text,true,,1579,158,1,2,http://localhost:4000/api/flight,2,0,0
1764308210090,3,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-4,text,true,,987,169,1,2,http://localhost:4000/api/reports/occupancy,3,0,0
1764308210092,3,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-6,text,true,,9450,166,1,2,http://localhost:4000/api/flight/1/seats,2,0,0
1764308210093,3,Top Routes Report,200,OK,Analytics Operations - Reports 4-4,text,true,,1474,170,1,2,http://localhost:4000/api/reports/routes/top,3,0,0
1764308210095,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-6,text,true,,1579,158,1,2,http://localhost:4000/api/flight,2,0,0
1764308210096,2,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-4,text,true,,570,187,1,2,http://localhost:4000/api/reports/operations/seat-utilization,2,0,0
1764308210097,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-6,text,true,,9450,166,1,2,http://localhost:4000/api/flight/1/seats,2,0,0
1764308210099,2,Customer Segments Report,200,OK,Analytics Operations - Reports 4-4,text,true,,493,178,1,1,http://localhost:4000/api/reports/customers/segments,2,0,0
1764308210101,4,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-4,text,true,,987,169,1,1,http://localhost:4000/api/reports/occupancy,4,0,0
1764308210105,3,Top Routes Report,200,OK,Analytics Operations - Reports 4-4,text,true,,1474,170,1,1,http://localhost:4000/api/reports/routes/top,3,0,0
1764308210108,2,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-4,text,true,,570,187,1,1,http://localhost:4000/api/reports/operations/seat-utilization,2,0,0
1764308210110,3,Customer Segments Report,200,OK,Analytics Operations - Reports 4-4,text,true,,493,178,1,1,http://localhost:4000/api/reports/customers/segments,3,0,0
1764308210114,2,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-4,text,true,,987,169,1,1,http://localhost:4000/api/reports/occupancy,2,0,0
1764308210128,3,Top Routes Report,200,OK,Analytics Operations - Reports 4-4,text,true,,1474,170,1,1,http://localhost:4000/api/reports/routes/top,3,0,0
1764308210131,3,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-4,text,true,,570,187,1,1,http://localhost:4000/api/reports/operations/seat-utilization,3,0,0
1764308210134,2,Customer Segments Report,200,OK,Analytics Operations - Reports 4-4,text,true,,493,178,1,1,http://localhost:4000/api/reports/customers/segments,2,0,0
1764308210136,3,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-4,text,true,,987,169,1,1,http://localhost:4000/api/reports/occupancy,3,0,0
1764308210236,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-7,text,true,,1579,158,1,1,http://localhost:4000/api/flight,4,0,1
1764308210241,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-7,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308210243,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-7,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308210246,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-7,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308210248,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-7,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308210250,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-7,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308210253,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-7,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308210255,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-7,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308210257,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-7,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308210259,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-7,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308210261,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-7,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308210264,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-7,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308210266,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-7,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308210267,3,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-7,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,3,0,0
1764308210270,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-7,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308210272,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-7,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308210274,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-7,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308210276,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-7,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308210278,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-7,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308210280,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-7,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308210304,5,Create Single Booking,500,Internal Server Error,Write Operations - Single Seat Booking 2-6,text,false,,431,277,1,1,http://localhost:4000/api/booking/single,5,0,1
1764308210309,3,Create Single Booking,500,Internal Server Error,Write Operations - Single Seat Booking 2-6,text,false,,431,277,1,1,http://localhost:4000/api/booking/single,3,0,0
1764308210313,3,Create Single Booking,500,Internal Server Error,Write Operations - Single Seat Booking 2-6,text,false,,431,277,1,1,http://localhost:4000/api/booking/single,3,0,0
1764308210316,3,Create Single Booking,500,Internal Server Error,Write Operations - Single Seat Booking 2-6,text,false,,431,277,1,1,http://localhost:4000/api/booking/single,3,0,0
1764308210320,3,Create Single Booking,500,Internal Server Error,Write Operations - Single Seat Booking 2-6,text,false,,431,277,1,1,http://localhost:4000/api/booking/single,3,0,0
1764308210393,4,Top Routes Report,200,OK,Analytics Operations - Reports 4-5,text,true,,1474,170,1,1,http://localhost:4000/api/reports/routes/top,4,0,1
1764308210397,2,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-5,text,true,,570,187,1,1,http://localhost:4000/api/reports/operations/seat-utilization,2,0,0
1764308210400,2,Customer Segments Report,200,OK,Analytics Operations - Reports 4-5,text,true,,493,178,1,1,http://localhost:4000/api/reports/customers/segments,2,0,0
1764308210402,3,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-5,text,true,,987,169,1,1,http://localhost:4000/api/reports/occupancy,3,0,0
1764308210405,2,Top Routes Report,200,OK,Analytics Operations - Reports 4-5,text,true,,1474,170,1,1,http://localhost:4000/api/reports/routes/top,2,0,0
1764308210407,3,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-5,text,true,,570,187,1,1,http://localhost:4000/api/reports/operations/seat-utilization,3,0,0
1764308210410,2,Customer Segments Report,200,OK,Analytics Operations - Reports 4-5,text,true,,493,178,1,1,http://localhost:4000/api/reports/customers/segments,2,0,0
1764308210413,2,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-5,text,true,,987,169,1,1,http://localhost:4000/api/reports/occupancy,2,0,0
1764308210415,3,Top Routes Report,200,OK,Analytics Operations - Reports 4-5,text,true,,1474,170,1,1,http://localhost:4000/api/reports/routes/top,3,0,0
1764308210418,3,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-5,text,true,,570,187,1,1,http://localhost:4000/api/reports/operations/seat-utilization,3,0,0
1764308210421,2,Customer Segments Report,200,OK,Analytics Operations - Reports 4-5,text,true,,493,178,1,1,http://localhost:4000/api/reports/customers/segments,2,0,0
1764308210423,3,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-5,text,true,,987,169,1,1,http://localhost:4000/api/reports/occupancy,3,0,0
1764308210426,4,Top Routes Report,200,OK,Analytics Operations - Reports 4-5,text,true,,1474,170,1,1,http://localhost:4000/api/reports/routes/top,4,0,0
1764308210430,3,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-5,text,true,,570,187,1,1,http://localhost:4000/api/reports/operations/seat-utilization,3,0,0
1764308210433,3,Customer Segments Report,200,OK,Analytics Operations - Reports 4-5,text,true,,493,178,1,2,http://localhost:4000/api/reports/customers/segments,3,0,0
1764308210434,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-8,text,true,,1579,158,1,2,http://localhost:4000/api/flight,4,0,1
1764308210436,3,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-5,text,true,,987,169,1,2,http://localhost:4000/api/reports/occupancy,3,0,0
1764308210439,3,Top Routes Report,200,OK,Analytics Operations - Reports 4-5,text,true,,1474,170,1,2,http://localhost:4000/api/reports/routes/top,3,0,0
1764308210439,3,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-8,text,true,,9450,166,1,2,http://localhost:4000/api/flight/1/seats,3,0,0
1764308210442,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-8,text,true,,1579,158,1,2,http://localhost:4000/api/flight,2,0,0
1764308210442,2,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-5,text,true,,570,187,1,2,http://localhost:4000/api/reports/operations/seat-utilization,2,0,0
1764308210444,3,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-8,text,true,,9450,166,1,2,http://localhost:4000/api/flight/1/seats,3,0,0
1764308210445,2,Customer Segments Report,200,OK,Analytics Operations - Reports 4-5,text,true,,493,178,1,2,http://localhost:4000/api/reports/customers/segments,2,0,0
1764308210447,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-8,text,true,,1579,158,1,2,http://localhost:4000/api/flight,2,0,0
1764308210447,3,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-5,text,true,,987,169,1,2,http://localhost:4000/api/reports/occupancy,3,0,0
1764308210450,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-8,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308210452,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-8,text,true,,1579,158,1,1,http://localhost:4000/api/flight,3,0,0
1764308210455,3,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-8,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,3,0,0
1764308210458,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-8,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
